,nickname,text,score,like,dislike,time,watch_movie
355,둥둥이(sslo****),강렬하고 신선했어요. 평점이 더 높아야한다고 생각해서 남깁니다.,10,1,0,2019-11-16 00:07:00,0
356,cosm****,"정말 시간이 지나고 봐도 대단한 영화. 연출, 대사 정말 인상깊다..",10,1,0,2019-11-15 23:59:00,0
357,이혜경(pukt****),지금봐도 엄청난 영화..박찬욱..대단함..평점 낮아 평점주러옴,10,1,0,2019-11-15 23:57:00,0
358,곽 훈(rhkr****),평점 잘 안주는 특별한 내가 줍니다,10,1,0,2019-11-13 09:51:00,0
359,wildflower(suei****),"아름다운 느와르,소름끼치는 금자씨의 우는 미소",10,1,0,2019-11-12 11:43:00,0
360,오선잉(ohse****),말해뭐해 그냥 최고..,10,1,0,2019-11-12 11:26:00,0
361,Rahee(2005****),이 당시에 어린 나이에 봤을땐 충격그자체.. 근데 너무 재밌었어,10,1,0,2019-11-12 10:15:00,0
362,kori****,"영상미학 그 자체, 스토리를 압도했다",10,1,0,2019-11-10 12:16:00,0
363,오렌지(oran****),,10,1,0,2019-11-08 15:40:00,0
364,tiff111(tiff****),스토리며 연기며 다 아름답다 이영애의 연기가 최고다,10,1,0,2019-11-06 16:28:00,0
365,yogu****,이 영화 평점이 이렇게 낮을수가,10,1,0,2019-10-31 22:43:00,0
366,밍(har0****),,10,1,0,2019-10-24 05:07:00,0
367,록송(doyo****),"편안하게 볼 수 있는 스릴러 장르 영화, 이영애가 그린 서사가 지독하게 애절하고 아름다웠다.",10,1,0,2019-10-24 02:35:00,0
368,hin(hin0****),시간이 지날수록 가치가 빛나는 영화,10,1,0,2019-10-22 21:39:00,0
369,밈미(xmxo****),,10,1,0,2019-10-22 15:56:00,0
370,푸른길(blue****),,10,1,0,2019-10-21 22:58:00,0
371,로라(rorl****),박찬욱 복수3부작은 정말 최고다,10,1,0,2019-10-20 02:11:00,0
372,잼잼(tjdp****),이건 미쳤다 최고의 영화,10,1,0,2019-10-19 23:38:00,0
373,symv****,"기괴하고 독특하다. 교도소 안과 밖, 과거와 현재가 교차되는 방식이 재밌다. 유쾌하지도 않고 불쾌하기까지 한 스토리를 전혀 상반된 촬영 기법으로 풀어내는 게 인상적이다. 다만 그렇다보니 스토리에 대한 몰입감은 조금 ...",8,1,0,2019-10-19 01:03:00,0
374,yr(reer****),몇년이 지난 후에 봐도 명작,10,1,0,2019-10-18 19:34:00,0
375,뽀빠이별사탕(mian****),오랜만에 두번째로 보는데 역시나 생각할게 많아지는 작품...개인적으로 9점 정도라고 생각하는데 평점이 말도안되게 낮아서 10점 주고감,10,1,0,2019-10-17 11:20:00,0
376,박희정(heej****),::인생영화:라고만 쓸랬는데 10자 이상 쓰래,10,1,0,2019-10-16 15:40:00,0
377,bbdd(yuna****),평점 왜이래 모든게 최고,10,1,0,2019-10-16 03:54:00,0
378,이세진(dltp****),재밌다....두근두근 폴짝폴짝 벌컹벌컹 발딱발딱 심장이 마구 뛴다,10,1,0,2019-10-12 03:42:00,0
379,Jeonghee(wjdg****),여운이 남는 마지막..하얀 눈과 함께있는 금자씨..,10,1,0,2019-10-12 01:36:00,0
380,션(sw05****),"이 명작을 이제 본게 너무 아쉬워료 ,.,,,ㅠㅠㅠㅠ",10,1,0,2019-10-12 00:33:00,0
381,jjs(yn12****),"스토리, 연출 뭐하나 빠지는게 없다. 그리고 차가운 금자씨의 표정은 나 또한 차갑게 만든다. 차갑지 않으면 이세상을 살아갈 수 없다고 말하는 듯한 그 눈.",10,1,0,2019-10-11 04:18:00,0
382,tondo(hkjk****),가끔 생각날 때 마다 보게 되는 영화... 피빛 가득한 복수보다 친절한 금자씨가 바랬던 영원의  구원... 누군가를 죽도록 미워하는 사람에게 반드시 필요한 영화,10,1,0,2019-10-08 14:27:00,0
383,버찌(qlrm****),7점대인 거 정말 말도 안 되고 희대의 수작,10,1,0,2019-10-07 07:50:00,0
384,김지원(jiwo****),복수극임에도 신선하고 굉장하다.,10,1,0,2019-10-05 00:08:00,0
385,Ddddddd(kron****),모든 것이 완벽했던 영화 입니다,10,1,0,2019-10-04 16:45:00,0
386,1st(lwjs****),조용히 광기어린 연기를 완벽히 선보여준 이영애에게 찬사를,10,1,0,2019-10-02 20:14:00,0
387,수퍼얀(alfz****),평점안쓰는데 너무 낮길래 어이없어서줌,10,1,0,2019-09-23 00:48:00,0
388,공신(ehdt****),좌회전. 할때 소리지름 온세상의 미는 다갖고있는듯한 장면,10,1,0,2019-09-18 20:23:00,0
389,예지(yeji****),신선한 충격을 준 영화..,10,1,0,2019-09-16 19:11:00,0
390,김윤환(smil****),대박명작이네요.ㅡ,10,1,0,2019-09-10 00:58:00,0
391,정정(jung****),기괴하고 아름답고 세련된 영화. 이영애님의 연기가 너무 인상깊네요.,10,1,0,2019-09-09 02:48:00,0
392,미어어캣(eri8****),유튜브에서 금자씨 소개해주길래 오랜만에 다시봤는데 다시봐도 최고다,10,1,0,2019-09-09 00:41:00,0
393,ktta(yamz****),"이상하다. 어렸을때는 박찬욱 영화는 그저 고어스럽고 불편하고 찝찝하기만 했는데, 나이 먹고 보면 인간의 내면, 주인공의 감정. 영화가 소리쳐도 내가 듣지 못했던 말들이 이제서야 들리고 보인다. 게다가 한장면 한장면들...",10,1,0,2019-09-08 18:35:00,0
394,차예림(word****),볼때마다 더 놀라운 영화,10,1,0,2019-09-08 13:50:00,0
395,Despereaux(jack****),새하얗고 네모난 케이크를 나도 와구와구 먹고싶다.언젠간 그럴 수 있을까.,10,1,0,2019-09-06 19:57:00,0
396,정보미(j_bm****),박찬욱감독과 이영애라는 배우의 이름값에 걸맞는 시대를 너무 앞서간 좋은 작품! 이영애 아닌 금자씨는 상상도 안됨,10,1,0,2019-09-05 12:11:00,0
397,연을쫓는아이(holi****),구원받지 못한 검은옷의 금자와 햐안옷을 입은 맨발의 제니가 백허그 할때 정말... 절대 웃을수없는 상황에서의 블랙코미디도 있고.. 진짜 볼때마다 눈물나고 새로운영화,10,1,0,2019-09-03 01:00:00,0
398,사과맛귤맛(ficl****),친절한금자씨저는재밌게봤어요,10,1,0,2019-09-02 10:21:00,0
399,최은비(chld****),이걸 이제야 보다니..,9,1,0,2019-09-01 23:03:00,0
400,소소(1234****),평점왜이래 내인생 손꼽는 영화,10,1,0,2019-09-01 14:00:00,0
401,FlatOf(pott****),"이영애와 나래이션이 좋았다 범인을 마주한 유족의 ""왜 그랬어요"" 그 모든 사건의 발단은 한명인데 거기서 파생된 사건은 더 많은 사람, 이영애까지도 물들였다 하얗게 되려면? 이라는 물음에 대답을 못했던....",8,1,0,2019-08-29 21:22:00,0
402,Hasen(sign****),하얗게...살아라...,10,1,0,2019-08-14 05:14:00,0
403,알힐랄(loy1****),난 왜 이 영화에서 인간의 추악함만 보일까,9,1,0,2019-08-05 05:20:00,0
404,Nami(eun_****),인상깊게 잘 봤습니다. 영화 자체가 굉장히 매력적으로 느껴져요.,10,1,0,2019-05-26 09:41:00,0
405,월트(beth****),나한텐 여전히 최고의 영화..,10,1,0,2019-05-14 11:38:00,0
406,nonsence(hyuk****),복수는 차갑게 해서 먹어야 맛있는 음식과도 같다.,8,1,0,2019-05-06 19:46:00,0
407,아홉하늘(qww5****),그대로 지금 나왔으면 더 흥행했을 영화.,10,1,0,2019-03-27 23:36:00,0
408,정재원(jjun****),분명히 봤던영화인데..쥐고살던 핸폰 톡질저리내팽겨치고 집중을..정말대단한영화다..,10,1,0,2019-03-23 19:21:00,0
409,고은영(fros****),초등학생 때 나온 영화를 이제야 봤는데 정말 센세이션,10,1,0,2019-03-23 10:04:00,0
410,새우(taew****),영화관에서 봤으면 좋았을텐데,7,1,0,2019-03-22 13:10:00,0
411,sh87****,정말 오랫만에 다시 본 영화. 연출. 연기 뭐 하나 부족함이 없다!!,10,1,0,2019-03-15 23:24:00,0
412,jih0****,이런 명작은 10점 주자,10,1,0,2019-03-15 23:18:00,0
413,니스나스(keve****),처절한 복수극 원래 복수는 시원하지만 끝 맛은 쓰다,10,1,0,2019-03-08 01:09:00,0
414,져버린 별(kbro****),핏빛 슬픔 속 아름다운 잔인함. 꽃으로 피어나는 어두움.,10,1,0,2019-03-03 01:10:00,0
415,최지원(won1****),진짜 남들한테 추천해주고싶은영화 평점낮다고안보지마시거 꼭 보세요 꼭꼭,10,1,0,2019-02-27 01:27:00,0
416,예쁜이(whdk****),기괴하면서 아름답고 처절하면서 적막하다.,10,1,0,2019-02-25 01:40:00,0
417,조혜인(stub****),최고 박찬욱이라는 장르,10,1,0,2019-02-24 23:50:00,0
418,이재성(ambi****),아니  이게 왜 7점대지? 이해가 안가네... 진짜 보면서 감탄한 영화인데 영상미 연출 겁나 잘함 그리고 이영애 연기력 감탄하고 외모에 한번 더 감탄함 진짜 꼭 봐라 몇년을 미루다 지금에서야 봄ㅋㅋㅋ,10,1,0,2019-02-21 14:29:00,0
419,cg02****,박찬욱이 만든 복수...,10,1,0,2019-02-19 14:57:00,0
420,BIGBANG(bong****),와... 영화보면서 몸에 기가 빠졌다... 너무 과소평가받은 작품인거같어...,10,1,0,2019-02-19 12:42:00,0
421,그라운드(poiu****),박찬욱 감독 복수시리즈 중에서 연출 분위기는 이 영화가 최고,10,1,0,2019-02-19 02:06:00,0
422,두베(plac****),"시간이 흐르고 다시보니 새로움이 느껴지네요. 이영애씨도, 다른 배우들도, 음악도.. 순수함을 강조하시기 위해 전체적으로 어두운 분위기를 연출하신 건가 하는 생각도 가져봅니다.",10,1,0,2019-02-19 01:35:00,0
423,물빛바람(mind****),고양이와케익만검은밤이될수있다,10,1,0,2019-02-16 07:47:00,0
424,saeh****,시간이 지나도 생각나는 영화. 명작으로 떠오르는 영화입니다. 별점 같은것 안남기는 편인데 오랜만에 검색했다가 평점이 의외로 너무 낮아서 10점 드리고 갑니다.,10,1,0,2019-02-15 02:41:00,0
425,huma****,이게 14년전 영화?한마디로 스타일리쉬하고 강렬하고 슬븐영화!,10,1,0,2019-02-13 23:18:00,0
426,안형빈(gudq****),진짜너무재밌다점수뭐냐,10,1,0,2019-02-13 15:04:00,0
427,청린(smgu****),한치의  빈틈도  없는  세련미,10,1,0,2019-02-11 21:33:00,0
428,하유진(jini****),진짜 대단한 영화에요. 아픈 마음이 이렇게 덤덤하게 우러나오고 아름답게 복수하는 모습이 인상깊어요. 십여년만에봐도 촌스럽지도 않고 두 번째 보니 그때당시 안보였던 새로운 부분이 또 보이네요. 여러번 봐야 할 명작입니...,10,1,0,2019-02-10 22:27:00,0
429,포비(dolc****),입김이 나는 겨울이면 생각나는 쓸쓸하고 잔인하지만예쁜영화. 금자의 복수는 완벽하지  못했지만그래서 인간다웠다.  죄를 짓고 살아갈수밖에 없는 인간들은눈처럼 깨끗해지고 싶으나 현실은 그럴수없는 비극이라는게 영화를 다시...,9,1,0,2019-02-09 00:17:00,0
430,낮엔해처럼밤엔달처럼(apri****),박찬욱감독의 복수 3부작 중 최고!,9,1,0,2019-02-07 23:09:00,0
431,일월교주(shaw****),박찬욱 영화중 최고의 역작,8,1,0,2019-02-07 13:25:00,0
432,후추(mame****),마지막 장면이 이영화의 모든것을 잘 설명해주네요. 정말 아름다운 복수영화였습니다.,10,1,0,2019-02-06 15:59:00,0
433,kkh8****,뒤늦게 감상했는데 정말 수작이네요. 늦게 본게 아쉽지만 지금이라도 봐서 다행인 영화!,10,1,0,2019-01-30 14:09:00,0
434,양아(yay0****),나는 이 영화를 벌써 19번째본다 이 영화는 정말...,10,1,0,2019-01-30 00:57:00,0
435,idky****,전문가평점이없어서 전문가인 제가 대표로 평점올립니다.,9,1,0,2019-01-28 00:22:00,0
436,오옹(fail****),명작이다 평점왜케낮지,10,1,0,2019-01-28 00:13:00,0
437,윌리머신(mini****),명장면이 많지만 마지막에 이영애가 울면서 웃는 장면이 압권이다..국내 탑배우인데 진짜 대단한듯,10,1,0,2019-01-26 23:59:00,0
438,통통탱탱(offs****),13년간 준비해온 복수를 양보해준 친절한 금자씨. 강렬한 시각과 청각. 최고의영화,10,1,0,2019-01-13 17:25:00,0
439,여땅(dudb****),진짜 최고의 예술작품인데ㅠ 평점 낮다는 소식을 듣고 십점 남기러 왔어요! (금자씨 세번은 본 사람입니다ㅠㅜㅜ,10,1,0,2019-01-11 15:13:00,0
440,sja0****,개인적으로 박찬은 감독이 배운변태라는 별명이 왜 붙여지게 된건지를 안 영화,10,1,0,2019-01-09 22:11:00,0
441,이수경(rud2****),영화 한번보면 절대 다시 안보는데 유일하게 두번 봄,10,1,0,2019-01-08 07:25:00,0
442,고루(seyu****),8.8점정도 이기에10점,10,1,0,2019-01-07 01:55:00,0
443,134340(senn****),평점 왤케 낮냐 이해 안 되네,10,1,0,2019-01-07 00:56:00,0
444,이동혁(feo0****),진짜 영화 잘 만들었다 최고였음 후반부에 부모들 다 같이 나오는 부분부터 진짜 입 벌리면서 봄,10,1,0,2019-01-06 19:01:00,0
445,김승희(heee****),시간이 갈수록 빛을 발할 영화.,10,1,0,2019-01-06 17:47:00,0
446,영웅본색(jsso****),"참 멋진 영화로 기억됩니다.특이한 소재와 탄탄한 구성, 배우들의 연기도 최고!",9,1,0,2019-01-06 17:47:00,0
447,HunyBK(huny****),평점 낮게 준  사람들 보는 영화가 뭔지 궁금하지도 않다.,10,1,0,2019-01-05 22:52:00,0
448,dnfldorl05(sak0****),15년이지나도감각있는영화,10,1,0,2019-01-05 22:41:00,0
449,백여우님(kkin****),진정한 해피엔딩. 꼭 봐야하는 영화.,10,1,0,2019-01-05 15:31:00,0
450,샤쪼(tngu****),연기고 노래고 다 완벽했음 인생영화..,10,1,0,2018-12-22 19:01:00,0
451,one(sara****),"나도 사랑해요, 금자씨",10,1,0,2018-12-17 09:44:00,0
452,지나가던아해(jmg3****),7점대의 영화가 아님. 재평가 되어야 할 영화.,10,1,0,2018-12-13 00:00:00,0
453,oo(ripe****),피해자는 변명의 기회를 주지 않았다. 박박 벗겨내 봤자 죄가 사라지지도 순수했던 아이시절로도 돌아갈 수도 없다. 구원받지 못한 영혼의 절망과 순수에 대한 지독한 갈망이 하얀 케이크에 얼굴을 파묻는 장면에서 느껴졌다....,10,1,0,2018-12-02 20:14:00,0
454,쿄쿄쿄(aaaa****),Be white more white 뭔가 슬프다 불완전한 엄마가 될수밖에없는 현실이?,10,1,0,2018-11-21 15:54:00,0
455,이시대의 대명사(ljtl****),아름다운 복수 그리고 공허함과 허전함,10,1,0,2018-11-18 02:43:00,0
456,juh9****,다 좋은데 후반부에 다른부모님들 같이 가담하는 장면은 좀 뜬금포 ㅠㅠ그래도 속시원하긴했음,9,1,0,2018-11-17 17:27:00,0
457,이불(sksk****),박찬욱감독이 영화를 많이 만들어줬음 좋겠다.,10,1,0,2018-11-11 18:50:00,0
458,hahaha111111(na56****),복수 3부작중 가장 소프트한 작품이지만 후반부의 연극적 연출을 훌륭히 가미한  기이하고 아름답고 우아한 복수극이자 아마도 박찬욱 감독은 한국영화계에서 아이러니를 굉장히 잘 다루는 감독이 아닐까 싶을 정도의 감각을 여...,9,1,0,2018-11-09 18:58:00,0
459,이아로(twin****),올드보이보다 이게 더 좋아,10,1,0,2018-11-09 16:24:00,0
460,가글가글(sera****),이거 띵작인데 왜이렇게 별점이 낮죠 ㅠㅠ,10,1,0,2018-10-28 15:59:00,0
461,도토리(cyk9****),진짜 명작인데.. 별 다섯개짜리 영화,10,1,0,2018-10-27 23:39:00,0
462,여행S2영화(hana****),내용도 포스터도 진짜 미쳤다. 저 년도에 감각있게 잘했음.,8,1,0,2018-10-26 06:11:00,0
463,코트디부아르(dydt****),나에겐 너무 나도 아름답고 애처로운 영화,10,1,0,2018-10-25 04:06:00,0
464,oblige(9825****),평점이 너무 낮아 10점,10,1,0,2018-10-14 00:17:00,0
465,hms1****,박찬욱감독은 최고다. 기괴스럽고 잔인한데 아름답다. 너무 모순적이어서 말이안된다.,10,1,0,2018-10-12 20:50:00,0
466,가을비(natu****),보는내내 눈길을 돌릴 수가 없다.금자씨가 내영혼을 완전히 빼앗아 갔다.영화가 끝나도 울림이 계속남아 있는 영화!,10,1,0,2018-10-08 23:46:00,0
467,감자lll(dlrk****),가끔 생각나서 다시 보게 되는 영화...,10,1,0,2018-09-30 23:33:00,0
468,꽁(kkh3****),내 인생작인데.... 어릴때 보면 안됐지만 봤던 영화인데.... 너무 큰 충격으로 성인이되어 다시 찾아봤던 영화,10,1,0,2018-09-26 01:17:00,0
469,하드캐리(high****),"재평가를 받아야 마땅한 영화다. 이 영화가 단순히 드라마적인 복수 뿐만 아니라, 퀄리티가 시대에 뒤처지지 않는다. 2005년 당시에는 손가락질만 받아야 했던 오명을 벗어던져서 후세에 좋은 영화가 된 케이스.",10,1,0,2018-09-21 11:59:00,0
470,aj(bzvh****),진짜 복수 영화 올드보이와 쌍벽을 이룬다 최고임..,10,1,0,2018-09-18 19:42:00,0
471,ooooo(dydc****),박찬욱은 천재다... 너무 아름답고 너무 친절한 살인마가 들려주는 인류애 가득한 복수이야기라니.... 어릴땐 이해가 안갔는데 13년 지나고 보니 뭘 말하고 싶었는지 너무너무 와닿아서 감독님은 천재라는 말밖에 안나온다...,10,1,0,2018-09-08 07:37:00,0
472,14(yhuw****),영화 평점 너무 낮다ㅠㅠ,10,1,0,2018-08-31 19:49:00,0
473,먹방야(zxcd****),이영애라는 배우생각하면 대장금이랑 금자씨가 가장먼저 떠오름 그만큼 갠적으로 강렬하고 몰입도도 높은영화였음,10,1,0,2018-08-25 02:40:00,0
474,현(chil****),김병옥씨가 주던 두부를 치우던 금자씨가마지막 새하얀 케이크에 얼굴 파묻히는거 보고...,10,1,0,2018-08-14 21:57:00,0
475,양꼬치엔칭따오(kss1****),명화.  이게 벌써 13년전 영화라니.,10,1,0,2018-08-14 05:04:00,0
476,동그리(haoy****),이영애 연기는 잘했다. 그보다도 영상미가 아름다운 미친영화.,10,1,0,2018-08-06 18:28:00,0
477,정소영(caro****),세련된 웰메이드 영화.예뻐야 해 모든지 예쁜게 좋아,10,1,0,2018-07-22 11:23:00,0
478,알로이포스(meta****),박찬욱 스타일의 영상과 구성을 보여주는 매력적인 복수극.만화스러운 전개와 불편함을 치밀한 전개로 그럴듯하게 커버했다.,9,1,0,2018-07-05 21:05:00,0
479,밝음(kimm****),충격적인 영화였다  무조건 잔인하고 피튀기는게 아닌 적당한 잔인성이 괜찮았다.,8,1,0,2018-06-10 02:41:00,0
480,BO감(qwe2****),"화려하고 압권스러운 복수장면은 없지만 보는 내내 참신한 소재와 묵직한 분위기, 살인 후 죄책감의 표현, 이영애가 맡은 금자씨 캐릭터 자체의 매력에 매료되어 봤다. 핵명작..",10,1,0,2018-05-30 13:02:00,0
481,sem2****,제대로 본게 오늘 처음. 생각이많아지네요,10,1,0,2018-05-08 19:23:00,0
482,난나(jeks****),찝찝하지만 후련하기도 하네. 끝부분에 다같이 케익 나눌때 생일 축하 노래불러서 너무 슬펐다.,7,1,0,2018-05-08 00:59:00,0
483,Yourhjiss(2071****),이런 명작이 평점이 왜 이따구지jQuery22406662943708248229_1524932254588,10,1,0,2018-04-29 01:18:00,0
484,오현지(ohhj****),신선한 내용의 복수 전개. 최근 본 영화 중 제일 흥미롭게 봤습니다.,10,1,0,2018-04-25 18:52:00,0
485,이웃호두(kssr****),평점 왜이렇게 낮지...,10,1,0,2018-04-07 01:22:00,0
486,soda****,박찬욱감독의 모든 작품을 좋아하지만 그 중 세손가락 안에 꼽을 만한 참신한? 복수극. 복수도 아름다울 수 있다.,10,1,0,2018-04-04 11:53:00,0
487,손규빈(thsr****),복수 삼부작 중 최고. 복수를 위한 폭력에 대한 평균인들의 반응을 보여주는 민식이형 끔살 장면이 압권,10,1,0,2018-03-22 07:35:00,0
488,스시히어로(j332****),좋아요 기대안했는데 정말 좋아요,10,1,0,2018-03-18 04:14:00,0
489,햄스터(abcd****),네 저도 좋았어요...,9,1,0,2018-03-05 19:01:00,0
490,조앙마두(qjte****),"연출, 연기 모두 아름다운 최고의 영화",10,1,0,2018-03-03 09:59:00,0
491,연어(ywj0****),섬세하고 기괴한 박찬욱 감독의 시선이 오리엔탈 특급을 만나면,10,1,0,2018-02-27 04:10:00,0
492,달콤살벌한아리(dalc****),다시 보니 더욱 아름다운 영화,10,1,0,2018-02-26 21:57:00,0
493,동경(sun2****),이런 영화 좋다 거북할 수 있으나 방식이 좋다,10,1,0,2018-02-24 03:28:00,0
494,leej****,세련되고 아름답고 여운이 남는 영화.,10,1,0,2018-02-24 00:26:00,0
495,Jina(ssjj****),정말 내용이나 아름다운 화면이나 최고다,10,1,0,2018-02-18 14:47:00,0
496,엄한빛(geew****),지금봐도 감독의 색깔이 뚜렷한 영화. 우리나라에 이런 오리지널 영화가 나올 때가 되었는데...,8,1,0,2018-02-16 15:39:00,0
497,왕우정(dhkd****),또 보고 또 생각나는 영화,10,1,0,2018-02-15 17:42:00,0
498,Joy(alal****),신선하고 예술적이며 캐스팅 완벽,10,1,0,2018-02-13 16:55:00,0
499,이승구(dltm****),우아함과 잔혹함..그리고 이영애,7,1,0,2018-01-27 02:53:00,0
